point,province,city,country,village,area,slice,slices,eastLongitude,northLatitude
25593,黑龙江,黑河,嫩江,嫩江镇兴农街,东北官话区,黑松片,嫩克小片,125.415037,49.253912
25595,黑龙江,佳木斯,同江,同江镇,东北官话,黑松片,佳富小片,133.20833333333334,47.849999999999994
25590,黑龙江,佳木斯,前进区,站前街道,东北官话,黑松片,佳富小片,130.28333333333336,46.69166666666666
25589,黑龙江,黑河市,爱辉区,瑷珲镇,东北官话,黑松片,嫩克小片,127.57499999999999,50.18333333333334
25594,黑龙江,牡丹江市,宁安市,宁安镇,东北官话区,沈吉片,蛟宁小片,129.2153171,44.058017
25591,黑龙江,鸡西,密山,当壁镇,东北官话（东区）,黑松,佳富,131.778844,45.502956
25382,黑龙江,牡丹江,林口,林口镇,无,无,无,130.01666666666665,45.31666666666666
25385,黑龙江,绥化,肇东,（无）,无,无,无,125.86666666666666,45.75
25384,黑龙江,齐齐哈尔,泰来,泰来,无,无,无,123.479859,46.60329
25381,黑龙江,哈尔滨市,道外区,（无）,无,无,无,126.785226,45.804735
25383,黑龙江,哈尔滨,尚志,尚志,无,无,无,128.24166666666667,45.025000000000006
13C81,重庆,（无）,江北区,石马河街道办事处,北方方言,西南方言,重庆方言,106.66736111111112,29.618194444444445
13C82,重庆,（无）,秀山,（无）,西南官话,川黔片,成渝小片,109.01722222222222,28.523333333333333
13C42,重庆,（无）,南岸区,弹子石、龙门浩、南坪,西南官话区,川黔片,成渝小片,106.678677,29.50531
13C45,重庆,（无）,石柱土家族自治县,南宾街道,北方方言西南官话,川黔片,成渝小片,108.275,30.09166666666667
13C48,重庆,璧山区,（无）,城关镇（璧城街道）,西南官话区,川黔片,成渝小片,106.198322,29.573252
13C47,重庆,（无）,酉阳,钟多街道,西南官话区,川黔片,成渝小片,108.80833333333334,28.858333333333334
13C43,重庆,（无）,彭水,汉葭镇,西南官话,川黔片,成渝小片,108.19166666666666,29.391666666666666
13C46,重庆,（无）,万盛,无,西南方言,重庆方言,万盛方言,105.91,29.38
13C41,重庆,（无）,九龙坡区,石桥铺街道、中梁山街道,北方方言,西南方言,成渝片,106.41666666666666,29.416666666666664
13C44,重庆,（无）,荣昌区,盘龙镇,西南方言,重庆方言,客家话,105.465112,29.483377
13375,重庆,（无）,巫溪,宁河街道（原城厢镇）,无,无,无,109.35,31.483333333333334
13334,重庆,（无）,荣昌,县城,无,无,无,105.50833333333333,29.46666666666667
13341,重庆,（无）,长寿区,凤城街道,无,无,无,107.072818391565,29.8306298819711
13336,重庆,（无）,铜梁区,巴川街道办事处,无,无,无,106.01666666666667,29.799999999999997
13339,重庆,（无）,渝北区,两路镇,无,无,无,106.71222222222224,29.85097222222222
13337,重庆,潼南区,（无）,梓潼街道,无,无,无,105.76680555555555,30.11680555555556
13331,重庆,（无）,梁平区,（无）,无,无,无,107.74166666666667,30.65
13335,重庆,（无）,沙坪坝,磁器口,无,无,无,106.375,29.608333333333334
13333,重庆,（无）,綦江区,（无）,无,无,无,106.679237445964,28.8761398352796
13338,重庆,（无）,武隆县,巷口镇,无,无,无,107.65,29.35
13342,重庆,重庆市,忠县,忠州街道,无,无,无,107.921738140896,30.3420032583736
13329,重庆,（无）,奉节县,夔门街道、永安街道,无,无,无,109.38333333333333,30.925
13326,重庆,大足,（无）,棠香街道办事处,无,无,无,105.718213,29.708946
13330,重庆,（无）,开州区,汉丰街道、云枫街道,无,无,无,108.415,31.258333333333333
13325,重庆,（无）,大渡口区,（无）,无,无,无,106.463597,29.441252
13332,重庆,（无）,南川,东城街道,无,无,无,107.17500000000001,29.133333333333333
13340,重庆,（无）,云阳,双江街道和青龙街道,无,无,无,108.711146983426,30.942121944726
13324,重庆,（无）,北碚,朝阳街道,无,无,无,106.446895,29.838643
13327,重庆,（无）,垫江县,桂溪镇,无,无,无,107.355625690794,30.3369090695717
13328,重庆,（无）,丰都县,三合镇（新县城）,无,无,无,107.83333333333334,29.90833333333333
13185,重庆,（无）,黔江区,城东、城南、城西,无,无,无,108.7,29.46666666666667
13188,重庆,（无）,永川,中山路街道办事处,无,无,无,105.85833333333333,29.25
13189,重庆,（无）,渝中区,（无）,无,无,无,106.567535,29.566613
13184,重庆,江津,无,几江街道,无,无,无,106.263692,29.290794
13181,重庆,（无）,城口,葛城镇,无,无,无,108.75833333333333,31.908333333333335
13180,重庆,（无）,巴南区,鱼洞街道办事处,无,无,无,106.53472222222223,29.455416666666665
13182,重庆,涪陵,（无）,（无）,无,无,无,107.325,29.683333333333334
13187,重庆,（无）,巫山县,巫峡镇,无,无,无,109.930791,31.092089
13183,重庆,（无）,合川区,合阳城街道,无,无,无,106.27476,29.982673
13186,重庆,（无）,万州区,高笋塘,无,无,无,108.4,30.816666666666666
14E66,甘肃,酒泉市,肃州区,（无）,兰银官话,河西片,系属不明,98.51432185303,39.7512455099
14E67,甘肃,陇南市,礼县,城关镇,中原官话,秦陇片,陇南小片,105.10833333333332,34.05
14E69,甘肃,金昌市,永昌县,城关镇,兰银官话,河西片,武威小片,101.89166666666667,38.21666666666667
14E64,甘肃,酒泉市,敦煌市,沙州镇,中原官话,南疆片,未定,94.671306992061,40.1444904
14E65,甘肃,甘南州,合作市,坚木克尔,中原官话,陇中片,河州小片,102.91757157299,35.00593542819
14E63,甘肃,定西市,安定区,凤翔镇,中原官话,陇中片,洮河流域小片,104.60833333333333,35.65833333333333
14E68,甘肃,庆阳市,庆城县,庆城镇,中原官话,秦陇片,庆阳小片,107.68625,35.99875
14A64,甘肃,张掖市,甘州区,西街街道,兰银官话,河西片,张掖小片,100.48333333333332,38.96666666666667
14A73,甘肃,兰州,榆中,城关镇,兰银官话区,金城片,榆中方言小片,104.19166666666666,36.0
14A69,甘肃,武威市,凉州区,西大街,兰银官话,河西,武威,102.68333333333334,37.79166666666667
14A72,甘肃,临夏,永靖,刘家峡镇,中原官话,河州片,永靖小片,103.26666666666668,35.99166666666667
14A70,甘肃,定西市,临洮县,洮阳镇,中原官话,陇中片,洮河流域小片,103.897067,35.409732
14A68,甘肃,陇南市,康县,城关镇,中原官话,秦陇片,西汉水流域小片,105.63333333333333,33.266666666666666
14A71,甘肃,天水市,清水县,永清镇,中原官话,陇中片,渭河流域小片,106.125,34.733333333333334
14A65,甘肃,兰州市,红古区,海石湾镇,兰银官话,金城片,红古小片,102.86666666666667,36.333333333333336
14A67,甘肃,白银,靖远,乌兰镇,中原官话,秦陇片,陇东小片,104.73333333333333,36.625
14A66,甘肃,白银市,会宁县,会师镇,中原官话,陇中片,渭河流域,104.80000000000001,35.75
14221,甘肃,兰州,永登,（无）,无,无,无,103.15,36.44
14215,甘肃,定西,陇西,巩昌镇,无,无,无,104.6,35.108333333333334
14216,甘肃,庆阳市,宁县,新宁镇,无,无,无,108.125,35.55833333333334
14220,甘肃,陇南,武都区,（无）,无,无,无,105.1,33.24166666666667
14217,甘肃,平凉市,崆峒区,（无）,无,无,无,106.88333333333333,35.475
14420,甘肃,陇南市,文县,城关镇,无,无,无,104.85833333333333,32.96666666666667
14218,甘肃,天水市,秦州区,中城街道办事处,无,无,无,105.34,34.2
14213,甘肃,甘南藏族自治州,临潭,城关镇,无,无,无,103.51666666666667,34.79166666666667
14212,甘肃,兰州市,城关区,临夏路街道办事处,无,无,无,103.851571162583,36.0540081315666
14214,甘肃,临夏州,临夏市,东区街道办事处,无,无,无,103.11666666666667,35.44166666666666
09J93,云南,大理白族自治州,鹤庆县,云鹤镇,西南官话区,云南片,滇西小片,100.25,26.325
09J97,云南,文山壮族苗族自治州,富宁县,归朝,平话,桂南平话,西南小片,105.70833333333334,23.666666666666664
09J98,云南,文山,文山,开化,西南官话区,云南方言片,滇南小片,104.08333333333334,23.416666666666668
09J00,云南,曲靖市,沾益区,西平镇,北方方言,西南官话,滇中小片,103.82848532,25.6066307988
09J95,云南,红河哈尼族彝族自治州,河口瑶族自治县,河口镇,粤方言,钦廉次方言,系属不明,103.86008689,22.6362759572
09J92,云南,楚雄州,大姚县,金碧镇,西南官话区,云南片,滇中小片,101.3003111433,25.69761168
09J94,云南,红河哈尼族彝族自治州,河口瑶族自治县,河口农场,赣语,系属不明,系属不明,103.962651029,22.5165192157
09J99,云南,西双版纳傣族自治州,景洪市,勐罕镇,湘方言,永全片,东祁小片,101.01666666666667,21.825
09J96,云南,临沧,临翔,凤翔,西南官话区,云南片,滇西小片,100.125,23.875
09D95,云南,（无）,昭通市,镇雄,云南方言西南官话,川黔,成渝,104.880404224,27.447794634
09D93,云南,普洱市,思茅区,思茅镇,西南官话区,云南片,滇中小片,100.88333333333333,22.775
09D91,云南,西双版纳傣族自治州,景洪市,允景洪,西南官话区,云南片,滇中小片,100.96666666666667,22.025
09D94,云南,昭通,永善,溪洛渡镇,北方方言区,西南官话区川黔片,成渝小片,103.63860977,28.2381588978
09D90,云南,玉溪,通海,河西镇,西南官话,滇中片,玉溪小片,102.68833333333333,24.083333333333336
09619,云南,德宏州,芒市,勐焕街道办事处,西南官话,云南片,滇西小片,98.5976683353697,24.4440300337958
09A74,云南,楚雄彝族自治州,楚雄市,鹿城镇,西南官话区,昆贵片,系属不明,101.19166666666666,24.875
09A75,云南,保山,隆阳区,永昌街道办事处,北方方言,西南官话,滇西小片,99.075,25.2
09A78,云南,玉溪,红塔区,玉兴、玉带,西南官话,滇中方言片,系属不明,102.48333333333333,24.333333333333336
09A77,云南,丽江,永胜,永北,西南官话区,云南片,滇中小片,100.79166666666667,26.53333333333333
09A76,云南,昆明,寻甸,仁德,北方方言区,西南官话片,昆贵小片,103.11666666666667,25.674999999999997
09369,云南,曲靖,罗平,罗雄镇,无,无,无,104.33333333333334,24.96666666666667
09368,云南,昆明,（无）,（无）,无,无,无,102.71460113878,25.0491531004531
09366,云南,文山壮族苗族自治州,广南,莲城,无,无,无,105.08333333333334,24.141666666666666
09367,云南,红河哈尼族彝族自治州,建水县,临安镇,无,无,无,102.818254,23.719281
09615,云南,大理市,下关镇,关迤社区,无,无,无,99.95833333333333,25.691666666666666
31N06,新疆,吐鲁番市,（无）,绿洲西路,中原官话,南疆片,吐鲁番方言,88.99166666666667,42.458333333333336
31N05,新疆,巴音郭楞蒙古自治州,焉耆回族自治县,焉耆镇,中原官话,新疆中原官话南疆片,焉耆,85.975,42.04166666666667
31N03,新疆,昌吉回族自治州,玛纳斯县,城镇,西北方言,兰银官话北疆片,系属不明,86.25833333333333,44.36666666666666
31N04,新疆,塔城地区,塔城市,城镇,西北方言,兰银官话北疆片,系属不明,84.80833333333334,45.33333333333333
31C91,新疆,乌鲁木齐市,乌鲁木齐县,板房沟镇,无,无,无,87.331518605293,43.344853023
31C86,新疆,哈密市,巴里坤哈萨克自治县,城镇,官话区,兰银官话北疆片,系属不明,93.0229309535639,43.6056887707873
31C87,新疆,（昌吉回族自治州）,奇台,东大街三清宫社区,兰银官话,北疆片,系属不明,89.6010808117238,44.026897819017
31C92,新疆,（无）,新疆生产建设兵团农八师石河子市,148团场西营镇,北京官话区,幽燕片,北疆小片,86.08688567193,44.311976478
07J36,湖北,襄阳,枣阳,北城街道办事处,西南官话,鄂北片,枣阳话,112.75,32.166666666666664
07J31,湖北,黄冈市,罗田县,凤山镇,江淮官话,黄孝片,罗田,115.43333333333334,30.924999999999997
07J34,湖北,孝感市,应城市,城中办事处,江淮官话,黄孝片,孝感小片,113.53333333333333,30.924999999999997
07J32,湖北,（无）,潜江,园林街道,西南官话,湖广片,鄂中小片,112.75,30.358333333333334
07J30,湖北,襄阳,谷城,城关,西南官话,鄂北片,湖广小片,111.6595756,32.268983
07J33,湖北,荆州,松滋,新江口,北方官话,西南官话,常鹤片,111.780455044,30.17437515
07J35,湖北,孝感,云梦,城关镇黄香大道,江淮官话,黄孝片,云梦小片,113.7594122,31.02721822
07F40,湖北,孝感市,广水市,应山办事处,江淮官话,黄孝片,孝感小片,113.81666666666666,31.733333333333334
07D26,湖北,宜昌市,长阳土家族自治县,龙舟坪镇,西南官话区,成渝片,鄂西小片,110.655,30.483333333333334
07D34,湖北,随州,曾都区,东城街道办事处,西南官话,鄂北片,系属未明,113.349248,31.738773
07D29,湖北,恩施,鹤峰,容美镇,西南官话,成渝片,系属不明,110.19166666666666,29.85
07D31,湖北,武汉市,黄陂区,前川街道,江淮官话,黄孝片,孝感小片,114.38333333333333,31.016666666666666
07D38,湖北,宜昌市,兴山,昭君镇,西南官话区,成渝片,鄂西小片,110.83333333333334,31.189999999999998
07D37,湖北,恩施州,咸丰县,高乐山镇,西南官话区,成渝片,鄂中小片,108.975,29.675
07D32,湖北,咸宁,嘉鱼,鱼岳,赣语,大通片,系属不明,114.00833333333333,30.058333333333334
07D35,湖北,天门,（无）,竟陵,西南官话,武天片,系属不明,112.99166666666667,30.616666666666667
07D27,湖北,咸宁,崇阳,天城,赣语区,大通片,系属不明,114.03333333333333,29.441666666666666
07D25,湖北,恩施,巴东,信陵镇,西南官话,成渝片,鄂中小片,110.3,30.841666666666665
07D30,湖北,黄冈,红安,城关镇,江淮官话,黄孝片,鄂东小片,114.581001,31.302897
07D39,湖北,黄冈市,英山县,温泉镇,江淮,黄孝,鄂东,115.57986111111111,30.833055555555553
07D33,湖北,荆门,东宝,龙泉街道,西南官话,成渝片,系属不明,112.187224,31.031429
07D36,湖北,咸宁,通城,隽水镇,赣语,大通片,系属不明,113.83333333333333,29.21666666666667
07D28,湖北,荆州,公安,斗湖堤镇,西南官话,湖广片,湘北小片,112.10833333333333,29.96666666666667
07917,湖北,黄石市,阳新县,兴国镇,赣语,大通片,大通片,115.140492,29.82808
07907,湖北,黄冈市,黄梅县,人民大道,北方方言,江淮官话,黄孝片,115.91666666666666,30.008333333333333
07911,湖北,荆州,沙市,崇文,北方官话,北京官话,荆州方言岛（濒危汉语方言·荆州西边腔）,112.66666666666666,30.525
07903,湖北,黄石市,大冶市,东岳街道办事处,赣语,大通片,大通片,114.925,29.958333333333336
07919,湖北,宜昌市,宜都市,陆城街道办事处,西南官话,成渝片,鄂西小片,111.391056,30.343802
07914,湖北,武汉,江汉,（无）,西南官话,湖广片,鄂中小片,114.25833333333333,30.608333333333334
07905,湖北,孝感市,汉川,仙女山街道办事处,西南官话,武天片,汉川,113.65833333333333,30.608333333333334
07900,湖北,孝感市,安陆,北城办事处,江淮官话,黄孝片,系属不明,113.63333333333333,31.275
07908,湖北,荆州,监利,容城镇,赣方言,大通片,系属不明,112.94999999999999,29.816666666666666
07909,湖北,恩施土家族苗族自治州,建始,业州镇,西南官话,成渝片,系属未明,109.86666666666667,30.5
07912,湖北,神农架林区,（无）,松柏镇,西南官话,湖广片,鄂北小片,110.45,31.75
07921,湖北,十堰市,竹溪县,城关镇,西南官话,湖广片,鄂北小片,109.80833333333334,32.025
07915,湖北,宜昌市,五峰土家族自治县,渔洋关镇,西南官话,成渝片,鄂西小片,110.83333333333334,30.18263888888889
07916,湖北,仙桃,（无）,干河,西南官话,武天片,沔阳话,113.36666666666667,30.3
07904,湖北,恩施,恩施,舞阳坝,西南官话,成渝片,鄂中小片,109.52333333333334,30.25
07910,湖北,武汉,江夏区,纸坊,西南官话,湖广片,鄂中小片,114.363632,30.371956
07902,湖北,咸宁市,赤壁市,蒲圻、赤马港、陆水湖风景区,赣方言,大通片,赤壁,113.875,29.725
07901,湖北,襄阳,保康,城关镇,西南官话,湖广片区,鄂北小片,111.13333333333333,31.725
07906,湖北,黄冈,黄州,赤壁街道办事处,江淮官话,黄孝片,鄂东小片,114.94999999999999,30.53333333333333
07913,湖北,咸宁市,通山县,通羊镇,赣语区,大通片,通山话,114.6,29.51
07920,湖北,荆门,钟祥,郢中镇,西南官话,湖广片,鄂中小片,112.57651,31.176156
07918,湖北,襄阳,宜城,南营街道办事处,西南官话,湖广片,鄂北小片,112.30845,31.73596
07245,湖北,襄阳市,襄城区,昭明街道,无,无,无,112.15,32.016666666666666
07169,湖北,黄冈市,蕲春县,漕河镇,无,无,无,115.56666666666666,30.325000000000003
07168,湖北,十堰,房县,城关镇,无,无,无,110.64166666666667,32.041666666666664
07241,湖北,黄石市,黄石港区,（无）,无,无,无,115.07,30.23
07242,湖北,荆州,荆州,西城,无,无,无,112.10833333333333,30.375
07239,湖北,武汉,蔡甸,蔡甸街道,无,无,无,113.95,30.46666666666667
07249,湖北,十堰市,郧阳区,城关镇,无,无,无,110.69166666666666,32.84166666666667
07243,湖北,黄冈市,武穴市,武穴办事处,无,无,无,115.59166666666667,29.858333333333334
07247,湖北,武汉,新洲,邾城街,无,无,无,114.7620846820534,30.803887901859422
07248,湖北,宜昌市（城区）,西陵区,云集,无,无,无,111.313705562742,30.7408281681936
07246,湖北,孝感市,孝南区,广场街街道办事处,无,无,无,114.00833333333333,30.96666666666667
07244,湖北,咸宁,咸安,浮山,无,无,无,114.40833333333333,29.84166666666667
07240,湖北,十堰市,丹江口,丹赵路办事处,无,无,无,111.24727,32.55287
01J63,广西,崇左市,江州区,太平,粤方言,钦廉片,系属未明,107.32499999999999,22.483333333333334
01J64,广西,贺州市,富川瑶族自治县,新华乡,湘粤桂土话,桂北平话,桂北小片,111.4372011794,24.8148112917
01J66,广西,贵港,桂平,江口,闽方言,系属不明,系属不明,110.025,23.333333333333336
01J65,广西,桂林,灌阳,观音阁乡,平话和土话,桂北片,系属不明,110.92395462,25.30568925
01J68,广西,百色,平果,新安镇,平话和土话区,桂南片,系属不明,107.59005538,23.324859284
01J70,广西,百色市,田东县,平马街,平话和土话,桂南片,小片未明,107.15833333333333,23.766666666666666
01J73,广西,贺州市,钟山,两安,平话土话,桂北片,系属不明,111.30958574,24.5316731
01J69,广西,桂林,全州,庙头镇,平话,桂北平话,全州土话,111.2125244,26.21359268
01J71,广西,桂林,兴安,高尚镇,平话和土话,桂北片,系属不明,110.58333333333334,25.6
01J67,广西,崇左市,宁明县,亭亮乡,客家话,广西,宁明,107.1941129868,22.27901371
01J72,广西,河池市,宜州区,德胜镇,平话和土话,平话,桂南平话,108.38,24.29
01G21,广西,梧州市,蒙山县,蒙山镇,无,无,无,110.54166666666666,24.133333333333333
01G18,广西,贵港,港北区,贵城镇,无,无,无,109.57,23.11
01G19,广西,贺州市,（无）,贺州市八步区桂岭镇,无,无,无,111.8445892803,24.6978129697
01G30,广西,桂林,阳朔县城,（无）,无,无,无,110.503475031712,24.7845191914
01G25,广西,桂林市,全州县,全州镇,无,无,无,111.05,25.933333333333334
01G23,广西,南宁,江南区,（无）,无,无,无,108.33,22.84
01G22,广西,南宁,南宁,无,无,无,无,108.22,22.48
01G14,广西,玉林,博白,博白镇,无,无,无,109.95833333333334,22.049999999999997
01G15,广西,玉林市,博白,博白镇,无,无,无,109.95833333333334,22.049999999999997
01G13,广西,南宁市,宾阳县,宾州镇,无,无,无,108.89166666666667,23.174999999999997
01G20,广西,柳州市,柳江县（2016年12月底“柳江县”改成“柳江区”。由于此调查的时间为2014年和2016年8月，故仍使用调查时的行政名称。）,拉堡镇,无,无,无,109.32847222222222,24.195833333333333
01G27,广西,梧州市,万秀区,城中办街道,无,无,无,110.98333333333333,23.458333333333336
01G28,广西,南宁市,武鸣区,城厢镇,无,无,无,108.27643,23.15987
01G31,广西,玉林,玉州区,玉城,无,无,无,110.15097222222221,22.677500000000002
01G29,广西,桂林,临桂区,五通镇,无,无,无,110.04166666666666,25.258333333333333
01G32,广西,梧州,岑溪,岑城镇,无,无,无,111.04166666666666,22.916666666666664
01G17,广西,桂林,桂林市区,无,无,无,无,110.54166666666666,25.316666666666666
01G26,广西,柳州市,融水县,融水镇和平街,无,无,无,108.95,25.208333333333336
01G24,广西,钦州,钦南区,攀桂街道,无,无,无,108.66666666666667,22.025
01G16,广西,防城港,东兴市,景秀路,无,无,无,108.06666666666666,21.625
01E12,广西,河池市,金城江区,（无）,西南官话,桂柳片,桂北小片,107.88333333333333,24.641666666666666
01E03,广西,防城港市,防城区,（无）,粤方言,钦廉片,系属不明,108.360448,21.7754113
01E16,广西,柳州市,鹿寨,鹿寨,西南官话,桂柳片,系属不明,109.762441,24.493881
01803,广西,崇左市,龙州县,龙州镇,粤语,邕浔片,龙州小片,106.875,22.433333333333334
01E08,广西,桂林市,（无）,雁山区雁山镇,平话和土话,桂北片,系属不明,110.34166666666667,25.175
01E11,广西,南宁市,横县,莲塘镇,平话,桂南平话,系属不明,109.161997,22.699822
01E21,广西,来宾,武宣,武宣,西南官话,桂柳片,桂北小片,109.60833333333333,23.625
01E24,广西,桂林,永福,永福镇,西南官话,桂柳片,系属未明,109.92625,25.120416666666667
01E07,广西,桂林市,灌阳县,灌阳镇,西南官话,永全片,灌阳话,111.159418,25.49512
01E14,广西,钦州,灵山,灵城,粤语,钦廉片,系属未明,109.15833333333333,22.241666666666667
01E02,广西,梧州,苍梧,石桥,粤方言区,勾漏片,苍梧白话,111.555844,23.859601
01E13,广西,桂林市,荔浦县,荔城镇,西南官话,桂柳片,桂北小片,110.39166666666667,24.53333333333333
01E22,广西,百色市,西林县,八达镇,西南官话,桂柳片,桂北小片,105.04166666666666,24.375
01E23,广西,来宾市,象州县,象州镇,西南官话,桂柳片,桂北小片,109.75833333333333,24.016666666666666
01E20,广西,南宁市,上林县,澄泰乡,客家,不详,不详,108.6771091,23.4325264
01E04,广西,河池,凤山,凤城镇,西南官话,桂柳片,桂北小片,107.0484198,24.553217
01E18,广西,崇左市,凭祥市,凭祥镇,粤语,邕浔片,系属不明,106.83333333333334,22.108333333333334
01E01,广西,玉林,北流,陵城街道,粤语,勾漏片,系属不明,110.44999999999999,22.525
01E10,广西,北海,合浦,廉州镇,粤语,钦廉片,系属不明,109.30833333333334,21.683333333333334
01E19,广西,玉林,容县,容州镇,粤语区,勾漏片,系属不明,110.56666666666666,22.78333333333333
01E05,广西,贺州市,富川瑶族自治县,富阳镇,西南官话,桂柳片,桂北小片,111.27041666666666,24.883333333333333
01E06,广西,桂林市,恭城县,恭城镇,西南官话区,桂柳片,桂北小片,110.88333333333333,24.950000000000003
01E17,广西,贵港,平南,平南,粤方言,勾漏片,平南白话,110.426048,23.551602
01E09,广西,贵港,桂平,西山,粤方言,邕浔片,系属不明,110.025,23.333333333333336
01C83,广西,北海市,海城区,中街,粤方言,钦廉片,系属不明,109.122627,21.47271
01A99,广西,贺州,昭平,昭平镇,粤语,勾漏粤语,昭平本地话,110.94166666666666,24.025
01A96,广西,柳州市,（无）,（无）,西南官话,桂柳片,桂北小片,109.4224,24.32905
01A97,广西,桂林市,平乐县,平乐镇,西南官话,桂柳片,系属不明,110.8,24.575
01A98,广西,河池,宜州区,庆远镇,官话西南次方言,桂柳片,系属不明,108.55,24.433333333333334
01148,广西,玉林,陆川,温泉镇,无,无,无,110.4,21.96666666666667
01147,广西,南宁,隆安,城厢镇,无,无,无,107.725,23.1
01149,广西,南宁市,马山县,周鹿镇,无,无,无,108.145678,23.703719
01013,广西,防城港市,港口区,渔洲社区,无,无,无,108.367021,21.648628
01167,广西,桂林,资源县,资源镇,无,无,无,110.67161,26.027682
01162,广西,贺州市,八步区（原贺县，今八步、平桂两区）,桂岭镇,无,无,无,111.163163,24.430197
01029,广西,桂林,阳朔县城,无,无,无,无,110.5017,24.7797
01166,广西,桂林,资源县,资源镇,无,无,无,110.54166666666666,26.058333333333334
01144,广西,百色市,隆林各族自治县,新州镇,无,无,无,105.351589,24.798587
01160,广西,贺州,八步区（原贺县，今八步、平桂两区）,莲塘镇,无,无,无,111.565604,24.398215
01146,广西,贵港,港南区,无,无,无,无,109.59,23.11
01161,广西,贺州,八步区（原贺县，今八步、平桂两区）,铺门镇,无,无,无,111.556262,24.416774
01155,广西,柳州,融安,长安镇,无,无,无,109.5,25.166666666666664
01004,广西,百色市,田东县,平马街,无,无,无,107.15833333333333,23.766666666666666
01006,广西,百色市,田阳县,那满镇,无,无,无,106.75,23.8
01005,广西,百色,田林县,浪平乡,无,无,无,105.85,24.325
01007,广西,百色,右江区,无,无,无,无,106.525,23.925
01142,广西,百色市,乐业县,同乐镇,无,无,无,106.55,24.78
01143,广西,百色,凌云,泗城镇,无,无,无,106.567535,24.356413
01030,广西,玉林,玉州区,玉城,无,无,无,110.15097222222221,22.677500000000002
01028,广西,南宁市,武鸣县,城厢镇,无,无,无,108.27643,23.15987
01018,广西,桂林,灵川县,三街镇,无,无,无,110.44999999999999,25.433333333333334
01026,广西,梧州,藤县,藤州镇,无,无,无,110.77041666666666,23.54777777777778
01159,广西,桂林市,灌阳县,（无）,无,无,无,111.02902777777777,25.46763888888889
01019,广西,钦州市,灵山县,檀墟,无,无,无,109.15833333333333,22.241666666666667
01024,广西,钦州市,浦北县,小江,无,无,无,109.563851,22.278225
01015,广西,南宁市,横县,无,无,无,无,109.20833333333333,22.816666666666666
01020,广西,梧州市,蒙山县,蒙山镇,无,无,无,110.54166666666666,24.133333333333333
01164,广西,梧州,万秀区,无,无,无,无,111.336788,23.479515
01154,广西,柳州市,柳江县,里雍镇,无,无,无,109.587567,24.204629
01153,广西,柳州市,柳江县,拉堡镇,无,无,无,109.335933,24.265522
01027,广西,梧州,万秀区,无,无,无,无,110.98333333333333,23.458333333333336
01008,广西,南宁,宾阳,宾州镇,无,无,无,108.80908,23.2198
01012,广西,崇左市,扶绥县,新宁镇,无,无,无,107.57499999999999,22.566666666666666
01145,广西,玉林市,博白,博白镇,无,无,无,109.95833333333334,22.049999999999997
01010,广西,崇左市,江州区,江州镇,无,无,无,107.44944444444445,22.123888888888885
01021,广西,南宁,南宁,公园街道办事处,无,无,无,108.22,22.48
01009,广西,玉林,博白,博白镇,无,无,无,109.95833333333334,22.049999999999997
01152,广西,来宾市,兴宾区,高安乡,无,无,无,109.16666666666666,23.666666666666664
01163,广西,桂林市,全州县,全州镇,无,无,无,111.05,25.933333333333334
01151,广西,玉林,兴业,石南镇,无,无,无,109.52,22.45
01016,广西,桂林市,临桂县,两江镇,无,无,无,110.17486111111111,25.299722222222222
01017,广西,桂林,临桂县,五通镇,无,无,无,110.04166666666666,25.258333333333333
01022,广西,南宁,江南区,无,无,无,无,108.33,22.84
01165,广西,桂林市,兴安县,兴安镇,无,无,无,110.58333333333334,25.608333333333334
01157,广西,柳州市,三江侗族自治县县,古宜镇,无,无,无,109.33333333333334,25.700000000000003
06K07,山东,烟台,长岛,南长山镇,胶辽官话,登连片,蓬龙小片,120.74,37.93
06K06,山东,菏泽市,曹县,磐石街道办事处,官话,中原官话,兖菏片,115.50833333333334,34.8
06K09,山东,聊城,东昌府区,（无）,冀鲁官话,石济片,聊泰小片,115.66666666666666,36.483333333333334
06K11,山东,临沂,莒南,莒南,冀鲁官话,沧惠片,莒照小片,118.82499999999999,35.19166666666666
06K10,山东,枣庄市,薛城区,临城街道,中原官话区,兖菏片,系属不明,117.31430555555556,34.78513888888889
06K08,山东,潍坊,高密,密水街道,胶辽官话,青莱片,胶莲小片,119.72416666666666,36.41722222222222
06F98,山东,济宁,梁山,梁山,中原官话区,兖菏片,梁山,116.102620295779,35.80806388661
06F90,山东,济南,市区,（无）,官话方言,冀鲁官话,石济片,116.95833333333334,36.775
06F89,山东,烟台,海阳,方圆街道,胶辽官话,登连片,烟威小片,121.15833333333333,36.71666666666667
06F96,山东,潍坊,潍城,城关街道,冀鲁官话,沧惠片,阳寿小片,119.045345988,36.7191317331
06F91,山东,青岛,莱西,水集街道,胶辽官话,登连片,烟威小片,120.43333333333334,36.858333333333334
06F97,山东,临沂,郯城,郯城,北方官话,中原官话,兖菏片,118.3,34.65
06F87,山东,淄博市,高青县,田镇街,冀鲁官话,沧惠片,阳寿小片,117.80833333333334,37.19166666666667
06F93,山东,潍坊,临朐,城关街道,胶辽官话区,青莱片,青临小片,118.525,36.34166666666667
06F92,山东,德州,乐陵,市中街道办,官话大区冀鲁官话区,沧惠片,黄乐小片,117.23840643173,37.7359245
